frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms
1608,310.1672,132.0083,221.4228,13.6935,,false,12,0.008333,5.3050,0.1000,1.00,0.45,7.4368,22,1,36,0,48384,383,272,79,20,833060864,13.6935,0.0711,5.3050,0.9326,0.0000,0.0000
1609,310.5140,132.1083,216.5164,143.9705,,false,12,0.008333,3.7034,0.1000,1.00,0.46,7.4368,22,1,36,4,48384,383,276,75,20,833060864,143.9705,0.0648,3.7034,132.9082,1337.8360,56.7926
1610,310.5941,132.2083,214.7302,9.4639,,false,12,0.008333,2.7636,0.1000,1.00,0.47,7.4368,22,1,36,0,48384,383,276,75,20,833060864,9.4639,0.0756,2.7636,0.7672,0.0000,0.0000
1611,310.8221,132.3083,224.2527,13.0239,,false,12,0.008333,4.1159,0.1000,1.00,0.45,7.4368,22,1,36,0,48384,383,276,75,20,833060864,13.0239,0.0648,4.1159,1.0163,0.0000,0.0000
1612,311.1475,132.4083,227.8473,110.9478,,false,12,0.008333,5.4592,0.1000,1.00,0.44,7.4368,22,1,36,4,48384,383,280,71,20,833060864,110.9478,0.0695,5.4592,98.1300,1332.6452,57.5610
1613,311.2683,132.5083,218.4642,12.7226,,false,12,0.008333,3.8207,0.1000,1.00,0.46,7.4368,22,1,36,0,48384,383,280,71,20,833060864,12.7226,0.1062,3.8207,0.9129,0.0000,0.0000
1614,311.5232,132.6083,222.8501,44.9580,,false,12,0.008333,3.9307,0.1000,1.00,0.45,7.4368,22,1,36,1,48384,383,281,70,20,833064960,44.9580,0.0648,3.9307,31.7336,330.6170,9.6563
1615,311.8130,132.7083,221.7345,112.7426,,false,12,0.008333,3.8644,0.1000,1.00,0.45,7.4368,22,1,50,3,67200,383,284,67,20,833064960,112.7426,0.0719,3.8644,101.2838,1027.1449,28.7451
1616,311.9782,132.8083,232.2943,45.8622,,false,12,0.008333,3.8919,0.1000,1.00,0.43,7.4368,22,1,50,1,67200,383,285,66,20,833064960,45.8622,0.1109,3.8919,34.4391,348.6115,8.8293
1617,312.1663,132.9083,221.3321,12.5428,,false,12,0.008333,4.6006,0.1000,1.00,0.45,7.4368,22,1,50,0,67200,383,285,66,20,833064960,12.5428,0.0804,4.6006,1.0041,0.0000,0.0000
1618,312.5155,133.0083,220.6375,141.3870,,false,12,0.008333,3.9115,0.1000,1.00,0.45,7.4368,22,1,50,4,67200,383,289,62,20,833843200,141.3870,0.0653,3.9115,130.8262,1435.5787,65.6351
1619,312.6110,133.1083,222.0242,14.6741,,false,12,0.008333,3.6492,0.1000,1.00,0.45,7.4368,22,1,50,0,67200,383,289,62,20,833843200,14.6741,0.0902,3.6492,1.2478,0.0000,0.0000
1620,312.8345,133.2083,224.1159,14.0428,,false,12,0.008333,3.8311,0.1000,1.00,0.45,7.4368,22,1,50,0,67200,383,289,62,20,833843200,14.0428,0.0859,3.8311,1.2632,0.0000,0.0000
1621,313.1857,133.3083,228.9396,136.5478,,false,12,0.008333,4.1274,0.1000,1.00,0.44,7.4368,22,1,50,4,67200,383,293,58,20,834510848,136.5478,0.0703,4.1274,125.2322,1379.5785,42.6912
1622,313.2829,133.4083,219.6536,13.7527,,false,12,0.008333,5.1174,0.1000,1.00,0.46,7.4368,22,1,50,0,67200,383,293,58,20,834510848,13.7527,0.0752,5.1174,1.1139,0.0000,0.0000
1623,313.5082,133.5083,226.3357,12.9766,,false,12,0.008333,4.1689,0.1000,1.00,0.44,7.4368,22,1,50,0,67200,383,293,58,20,834510848,12.9766,0.0921,4.1689,1.1984,0.0000,0.0000
1624,313.8534,133.6083,222.0597,135.9161,,false,12,0.008333,3.9520,0.1000,1.00,0.45,7.4368,22,1,50,4,67200,383,297,54,20,834510848,135.9161,0.0498,3.9520,125.3177,1406.1105,36.9816
1625,313.9670,133.7083,235.2928,14.0013,,false,12,0.008333,4.2203,0.1000,1.00,0.43,7.4368,22,1,50,0,67200,383,297,54,20,834510848,14.0013,0.0735,4.2203,0.9372,0.0000,0.0000
1626,314.1905,133.8083,225.8563,12.0295,,false,12,0.008333,3.8629,0.1000,1.00,0.44,7.4368,22,1,50,0,67200,383,297,54,20,834510848,12.0295,0.0709,3.8629,0.9767,0.0000,0.0000
1627,314.5373,133.9083,223.1150,135.9298,,false,12,0.008333,3.8163,0.1000,1.00,0.45,7.4368,22,1,50,4,67200,383,301,50,20,834801664,135.9298,0.0481,3.8163,125.5477,1379.3824,37.2477
1628,314.6399,134.0083,225.2758,12.5628,,false,12,0.008333,4.1819,0.1000,1.00,0.44,7.4368,22,1,50,0,67200,383,301,50,20,835096576,12.5628,0.0917,4.1819,1.2262,0.0000,0.0000
1629,314.8684,134.1083,227.9967,13.4692,,false,12,0.008333,3.9346,0.1000,1.00,0.44,7.4368,22,1,50,0,67200,383,301,50,20,835137536,13.4692,0.0625,3.9346,1.0323,0.0000,0.0000
1630,315.2305,134.2083,234.0637,141.6734,,false,12,0.008333,3.9894,0.1000,1.00,0.43,7.4368,22,1,50,4,67200,383,305,46,20,835346432,141.6734,0.0631,3.9894,130.6875,1389.6054,37.8183
1631,315.3265,134.3083,225.3869,12.2085,,false,12,0.008333,4.2498,0.1000,1.00,0.44,7.4368,22,1,50,0,67200,383,305,46,20,835346432,12.2085,0.0694,4.2498,0.9883,0.0000,0.0000
1632,315.5565,134.4083,229.4728,12.9811,,false,12,0.008333,4.1664,0.1000,1.00,0.44,7.4368,22,1,50,0,67200,383,305,46,20,835346432,12.9811,0.0980,4.1664,1.1762,0.0000,0.0000
1633,315.9150,134.5083,224.6256,146.2832,,false,12,0.008333,3.7693,0.1000,1.00,0.45,7.4368,22,1,50,4,67200,383,309,42,20,835387392,146.2832,0.0819,3.7693,135.0534,1387.3989,44.0181
1634,316.0108,134.6083,232.8337,9.6665,,false,12,0.008333,3.3058,0.1000,1.00,0.43,7.4368,22,1,50,0,67200,383,309,42,20,835387392,9.6665,0.0549,3.3058,0.7048,0.0000,0.0000
1635,316.2472,134.7083,231.8829,14.1054,,false,12,0.008333,5.3674,0.1000,1.00,0.43,7.4368,22,1,50,0,67200,383,309,42,20,835387392,14.1054,0.1180,5.3674,1.1951,0.0000,0.0000
1636,316.6011,134.8083,222.9353,145.0818,,false,12,0.008333,3.9436,0.1000,1.00,0.45,7.4368,22,1,50,4,67200,383,313,38,20,835543040,145.0818,0.0631,3.9436,133.9263,1360.5939,60.2097
1637,316.6913,134.9083,225.1464,9.7721,,false,12,0.008333,3.2464,0.1000,1.00,0.44,7.4368,22,1,50,0,67200,383,313,38,20,835543040,9.7721,0.0835,3.2464,0.6200,0.0000,0.0000
1638,316.9248,135.0083,230.5907,12.9867,,false,12,0.008333,4.3424,0.1000,1.00,0.43,7.4368,22,1,50,0,67200,383,313,38,20,835543040,12.9867,0.1237,4.3424,0.9194,0.0000,0.0000
1639,317.2781,135.1083,232.6258,133.7767,,false,12,0.008333,3.7070,0.1000,1.00,0.43,7.4368,22,1,50,4,67200,383,317,34,20,835936256,133.7767,0.0530,3.7070,122.8221,1341.5245,57.9455
1640,317.3889,135.2083,227.5384,16.5986,,false,12,0.008333,4.0367,0.1000,1.00,0.44,7.4368,22,1,50,0,67200,383,317,34,20,835936256,16.5986,0.0930,4.0367,1.2317,0.0000,0.0000
1641,317.6165,135.3083,231.8134,12.7443,,false,12,0.008333,4.0309,0.1000,1.00,0.43,7.4368,22,1,50,0,67200,383,317,34,20,835940352,12.7443,0.0881,4.0309,1.2014,0.0000,0.0000
1642,317.9707,135.4083,224.6091,142.2187,,false,12,0.008333,3.8542,0.1000,1.00,0.45,7.4368,22,1,50,4,67200,383,321,30,20,835940352,142.2187,0.0568,3.8542,131.8574,1363.4040,51.3620
1643,318.0779,135.5083,237.1060,12.3396,,false,12,0.008333,4.0044,0.1000,1.00,0.42,7.4368,22,1,50,0,67200,383,321,30,20,835940352,12.3396,0.1618,4.0044,1.0347,0.0000,0.0000
1644,318.3101,135.6083,230.3258,14.3242,,false,12,0.008333,4.7832,0.1000,1.00,0.43,7.4368,22,1,50,0,67200,383,321,30,20,835940352,14.3242,0.0757,4.7832,1.1567,0.0000,0.0000
1645,318.6586,135.7083,224.1755,138.8936,,false,12,0.008333,3.8948,0.1000,1.00,0.45,7.4368,22,1,50,4,67200,383,325,26,20,836472832,138.8936,0.0571,3.8948,128.0328,1356.8278,49.5907
1646,318.7537,135.8083,223.4554,10.2493,,false,12,0.008333,3.4958,0.1000,1.00,0.45,7.4368,22,1,50,0,67200,383,325,26,20,836472832,10.2493,0.0726,3.4958,0.6796,0.0000,0.0000
1647,318.9976,135.9083,241.9224,12.5152,,false,12,0.008333,4.1665,0.1000,1.00,0.41,7.4368,22,1,50,0,67200,383,325,26,20,836472832,12.5152,0.0739,4.1665,1.2805,0.0000,0.0000
1648,319.3552,136.0083,224.4295,145.5692,,false,12,0.008333,3.8829,0.1000,1.00,0.45,7.4368,22,1,50,4,67200,383,329,22,20,836472832,145.5692,0.0652,3.8829,133.9519,1351.2771,51.1109
1649,319.4463,136.1083,224.0695,12.2353,,false,12,0.008333,4.1074,0.1000,1.00,0.45,7.4368,22,1,50,0,67200,383,329,22,20,836472832,12.2353,0.0659,4.1074,0.9868,0.0000,0.0000
1650,319.6771,136.2083,231.2160,12.0671,,false,12,0.008333,3.8802,0.1000,1.00,0.43,7.4368,22,1,50,0,67200,383,329,22,20,836472832,12.0671,0.0940,3.8802,1.2184,0.0000,0.0000
1651,320.0356,136.3083,225.2999,145.3088,,false,12,0.008333,3.8455,0.1000,1.00,0.44,7.4368,22,1,50,4,67200,383,333,18,20,836706304,145.3088,0.0728,3.8455,133.9668,1365.2764,57.7013
1652,320.1378,136.4083,237.3929,9.9604,,false,12,0.008333,3.2570,0.1000,1.00,0.42,7.4368,22,1,50,0,67200,383,333,18,20,836706304,9.9604,0.0654,3.2570,0.7370,0.0000,0.0000
1653,320.3697,136.5083,229.0950,13.0166,,false,12,0.008333,5.1829,0.1000,1.00,0.44,7.4368,22,1,50,0,67200,383,333,18,20,836706304,13.0166,0.0723,5.1829,1.0477,0.0000,0.0000
1654,320.7228,136.6083,225.5507,140.5390,,false,12,0.008333,3.7059,0.1000,1.00,0.44,7.4368,22,1,50,4,67200,383,337,14,20,836710400,140.5390,0.0651,3.7059,129.4972,1321.4849,62.6241
