frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:simulation.coast_bake_ms,scope:simulation.trajectory_prediction_ms,scope:world.streaming_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms
670,6.9603,6.6917,8.0126,4.0809,,false,1,0.008333,0.2405,0.0083,1.00,1.00,2.4996,22,1,0,0,0,0,0,0,0,879202304,0.000000,0.000000,0.000000,0.00,4.0809,0.0534,0.2405,1.3400,0.0641,0.0000,0.0000,0.0000
671,6.9678,6.7000,7.9605,3.8498,,false,1,0.008333,0.1891,0.0083,1.00,1.00,2.1267,22,1,0,0,0,0,0,0,0,879202304,0.000000,0.000000,0.000000,0.00,3.8498,0.0197,0.1891,1.3896,0.0918,0.0000,0.0000,0.0000
672,6.9756,6.7083,7.7815,3.8691,,false,1,0.008333,0.0948,0.0083,1.00,1.00,1.5749,22,1,0,0,0,0,0,0,0,879202304,0.000000,0.000000,0.000000,0.00,3.8691,0.0171,0.0948,1.4227,0.0940,0.0000,0.0000,0.0000
673,6.9834,6.7167,7.7017,3.8030,,false,1,0.008333,0.0546,0.0083,1.00,1.00,0.9432,22,1,0,0,0,0,0,0,0,879251456,0.000000,0.000000,0.000000,0.00,3.8030,0.0503,0.0546,1.4665,0.0606,0.0000,0.0000,0.0000
674,6.9906,6.7250,7.6985,3.4683,,false,1,0.008333,0.0431,0.0083,1.00,1.00,0.3084,22,1,0,0,0,0,0,0,0,879251456,0.000000,0.000000,0.000000,0.00,3.4683,0.0447,0.0431,1.5794,0.0594,0.0000,0.0000,0.0000
675,7.0001,6.7250,7.8928,5.0064,,false,0,0.008333,0.0121,0.0000,1.00,0.00,8.2012,22,1,0,0,0,0,0,0,0,879251456,0.000000,0.000000,0.000000,0.00,5.0064,0.0525,0.0121,1.5967,0.1317,0.0000,0.0000,0.0000
676,7.0079,6.7333,8.2032,4.4879,,false,1,0.008333,0.2020,0.0083,1.00,1.00,8.0711,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,4.4879,0.0572,0.2020,1.4214,0.0474,0.0000,0.0000,0.0000
677,7.0162,6.7417,7.8212,5.1126,,false,1,0.008333,0.1204,0.0083,1.00,1.00,7.5589,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,5.1126,0.0611,0.1204,0.0000,0.1761,0.0000,0.0000,0.0000
678,7.0245,6.7500,8.2436,5.2398,,false,1,0.008333,0.1027,0.0083,1.00,1.00,7.4692,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,5.2398,0.0548,0.1027,1.4265,0.1962,0.0000,0.0000,0.0000
679,7.0332,6.7583,8.5459,5.0676,,false,1,0.008333,0.1448,0.0083,1.00,0.98,7.6818,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,5.0676,0.0360,0.1448,1.3926,0.1543,0.0000,0.0000,0.0000
680,7.0413,6.7667,8.3943,4.9368,,false,1,0.008333,0.1245,0.0083,1.00,0.99,7.7428,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,4.9368,0.0660,0.1245,2.3833,0.0898,0.0000,0.0000,0.0000
681,7.0489,6.7750,8.2391,4.4567,,false,1,0.008333,0.0928,0.0083,1.00,1.00,7.6486,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,4.4567,0.0527,0.0928,2.8840,0.1182,0.0000,0.0000,0.0000
682,7.0562,6.7833,7.5130,4.1917,,false,1,0.008333,0.0622,0.0083,1.00,1.00,6.8282,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,4.1917,0.0464,0.0622,3.0008,0.0689,0.0000,0.0000,0.0000
683,7.0646,6.7917,7.7866,4.7802,,false,1,0.008333,0.1209,0.0083,1.00,1.00,6.2815,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,4.7802,0.0505,0.1209,1.6082,0.0984,0.0000,0.0000,0.0000
684,7.0714,6.8000,7.8049,3.8796,,false,1,0.008333,0.0544,0.0083,1.00,1.00,5.7531,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,3.8796,0.0259,0.0544,1.5044,0.1159,0.0000,0.0000,0.0000
685,7.0790,6.8083,7.7475,3.5704,,false,1,0.008333,0.0582,0.0083,1.00,1.00,5.1674,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,3.5704,0.0189,0.0582,1.6042,0.1147,0.0000,0.0000,0.0000
686,7.0874,6.8167,7.8634,4.1155,,false,1,0.008333,0.2879,0.0083,1.00,1.00,4.6974,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,4.1155,0.0579,0.2879,1.6725,0.0927,0.0000,0.0000,0.0000
687,7.0950,6.8250,7.9564,3.7609,,false,1,0.008333,0.0583,0.0083,1.00,1.00,4.3205,22,1,0,0,0,0,0,0,0,879255552,0.000000,0.000000,0.000000,0.00,3.7609,0.0253,0.0583,1.3741,0.1050,0.0000,0.0000,0.0000
688,7.1048,6.8333,8.4105,5.2590,,false,1,0.008333,0.1286,0.0083,1.00,0.99,4.3977,22,1,0,0,0,0,0,0,0,879259648,0.000000,0.000000,0.000000,0.00,5.2590,0.0630,0.1286,1.3913,0.1372,0.0000,0.0000,0.0000
689,7.1125,6.8417,7.7277,5.2755,,false,1,0.008333,0.1395,0.0083,1.00,1.00,3.7921,22,1,0,0,0,0,0,0,0,879259648,0.000000,0.000000,0.000000,0.00,5.2755,0.0487,0.1395,1.6874,0.1773,0.0000,0.0000,0.0000
690,7.1203,6.8500,8.0606,4.9385,,false,1,0.008333,0.1194,0.0083,1.00,1.00,3.5193,22,1,0,0,0,0,0,0,0,879259648,0.000000,0.000000,0.000000,0.00,4.9385,0.0483,0.1194,1.3271,0.1486,0.0000,0.0000,0.0000
691,7.1289,6.8583,8.1156,5.3138,,false,1,0.008333,0.1984,0.0083,1.00,1.00,3.3016,22,1,0,0,0,0,0,0,0,879259648,0.000000,0.000000,0.000000,0.00,5.3138,0.0640,0.1984,1.3976,0.1444,0.0000,0.0000,0.0000
692,7.1364,6.8667,7.8603,4.9328,,false,1,0.008333,0.1259,0.0083,1.00,1.00,2.8286,22,1,0,0,0,0,0,0,0,879259648,0.000000,0.000000,0.000000,0.00,4.9328,0.0616,0.1259,1.4479,0.1284,0.0000,0.0000,0.0000
693,7.1439,6.8750,7.6382,4.7678,,false,1,0.008333,0.1156,0.0083,1.00,1.00,2.1335,22,1,0,0,0,0,0,0,0,879259648,0.000000,0.000000,0.000000,0.00,4.7678,0.0539,0.1156,1.4008,0.1673,0.0000,0.0000,0.0000
694,7.1508,6.8833,7.7159,4.0577,,false,1,0.008333,0.0685,0.0083,1.00,1.00,1.5161,22,1,0,0,0,0,0,0,0,879259648,0.000000,0.000000,0.000000,0.00,4.0577,0.0275,0.0685,1.4302,0.1476,0.0000,0.0000,0.0000
695,7.1583,6.8917,7.7503,3.8873,,false,1,0.008333,0.1034,0.0083,1.00,1.00,0.9330,22,1,0,0,0,0,0,0,0,879259648,0.000000,0.000000,0.000000,0.00,3.8873,0.0424,0.1034,1.4814,0.0740,0.0000,0.0000,0.0000
696,7.1676,6.9000,8.2775,4.7773,,false,1,0.008333,0.1324,0.0083,1.00,1.00,0.8772,22,1,0,0,0,0,0,0,0,879259648,0.000000,0.000000,0.000000,0.00,4.7773,0.0628,0.1324,1.5647,0.1195,0.0000,0.0000,0.0000
697,7.1743,6.9083,7.4963,3.9400,,false,1,0.008333,0.0764,0.0083,1.00,1.00,0.0401,22,1,0,0,0,0,0,0,0,879259648,0.000000,0.000000,0.000000,0.00,3.9400,0.0609,0.0764,1.5442,0.1268,0.0000,0.0000,0.0000
698,7.1826,6.9083,8.0246,4.4010,,false,0,0.008333,0.0054,0.0000,1.00,0.00,8.0648,22,1,0,0,0,0,0,0,0,879259648,0.000000,0.000000,0.000000,0.00,4.4010,0.0507,0.0054,1.5316,0.1685,0.0000,0.0000,0.0000
699,7.1907,6.9167,7.7472,4.7033,,false,1,0.008333,0.1811,0.0083,1.00,1.00,7.4787,22,1,0,0,0,0,0,0,0,879267840,0.000000,0.000000,0.000000,0.00,4.7033,0.0512,0.1811,1.6816,0.0827,0.0000,0.0000,0.0000
700,7.1991,6.9250,7.8725,5.2279,,false,1,0.008333,0.1189,0.0083,1.00,1.00,7.0178,22,1,0,0,0,0,0,0,0,879271936,0.000000,0.000000,0.000000,0.00,5.2279,0.0703,0.1189,0.0000,0.1565,0.0000,0.0000,0.0000
701,7.2086,6.9333,9.0384,5.4184,,false,1,0.008333,0.2820,0.0083,1.00,0.92,7.7229,22,1,0,0,0,0,0,0,0,879271936,0.000000,0.000000,0.000000,0.00,5.4184,0.0614,0.2820,1.4680,0.0668,0.0000,0.0000,0.0000
702,7.2182,6.9500,9.2820,5.8613,,false,2,0.008333,0.2799,0.0167,1.00,1.00,0.3382,22,1,0,0,0,0,0,0,0,879312896,0.000000,0.000000,0.000000,0.00,5.8613,0.0519,0.2799,2.3594,0.2136,0.0000,0.0000,0.0000
703,7.2288,6.9583,10.8354,5.4605,,false,1,0.008333,0.1849,0.0083,1.00,0.77,2.8403,22,1,0,0,0,0,0,0,0,879312896,0.000000,0.000000,0.000000,0.00,5.4605,0.0522,0.1849,1.7163,0.1182,0.0000,0.0000,0.0000
704,7.2362,6.9667,8.6804,4.4167,,false,1,0.008333,0.1241,0.0083,1.00,0.96,3.1874,22,1,0,0,0,0,0,0,0,879312896,0.000000,0.000000,0.000000,0.00,4.4167,0.0759,0.1241,2.2399,0.0852,0.0000,0.0000,0.0000
705,7.2448,6.9750,8.2010,4.8138,,false,1,0.008333,0.2091,0.0083,1.00,1.00,3.0550,22,1,0,0,0,0,0,0,0,879312896,0.000000,0.000000,0.000000,0.00,4.8138,0.0436,0.2091,1.9218,0.0958,0.0000,0.0000,0.0000
706,7.2525,6.9833,7.7943,4.7348,,false,1,0.008333,0.1085,0.0083,1.00,1.00,2.5159,22,1,0,0,0,0,0,0,0,879431680,0.000000,0.000000,0.000000,0.00,4.7348,0.0597,0.1085,1.8574,0.0731,0.0000,0.0000,0.0000
707,7.2601,6.9917,8.0424,4.2915,,false,1,0.008333,0.1997,0.0083,1.00,1.00,2.2250,22,1,0,0,0,0,0,0,0,879431680,0.000000,0.000000,0.000000,0.00,4.2915,0.0569,0.1997,1.5128,0.0523,0.0000,0.0000,0.0000
708,7.2688,7.0000,7.8764,5.1866,,false,1,0.008333,0.3000,0.0083,1.00,1.00,1.7681,22,1,0,0,0,0,0,0,0,879431680,0.000000,0.000000,0.000000,0.00,5.1866,0.0551,0.3000,2.3995,0.1031,0.0000,0.0000,0.0000
709,7.2761,7.0083,7.7030,4.7359,,false,1,0.008333,0.0891,0.0083,1.00,1.00,1.1377,22,1,0,0,0,0,0,0,0,879431680,0.000000,0.000000,0.000000,0.00,4.7359,0.0610,0.0891,1.6708,0.1056,0.0000,0.0000,0.0000
710,7.2837,7.0167,7.8503,4.4948,,false,1,0.008333,0.0933,0.0083,1.00,1.00,0.6547,22,1,0,0,0,0,0,0,0,879431680,0.000000,0.000000,0.000000,0.00,4.4948,0.0431,0.0933,1.6820,0.1139,0.0000,0.0000,0.0000
711,7.2912,7.0167,7.6526,4.4534,,false,0,0.008333,0.0096,0.0000,1.00,0.00,8.3074,22,1,0,0,0,0,0,0,0,879431680,0.000000,0.000000,0.000000,0.00,4.4534,0.0620,0.0096,1.6347,0.1453,0.0000,0.0000,0.0000
712,7.2986,7.0250,7.6629,4.1382,,false,1,0.008333,0.1191,0.0083,1.00,1.00,7.6369,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,4.1382,0.0278,0.1191,1.7375,0.1011,0.0000,0.0000,0.0000
713,7.3077,7.0333,8.1072,4.9769,,false,1,0.008333,0.0776,0.0083,1.00,1.00,7.4108,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,4.9769,0.0605,0.0776,0.0000,0.1854,0.0000,0.0000,0.0000
714,7.3156,7.0417,7.8922,5.2054,,false,1,0.008333,0.1429,0.0083,1.00,1.00,6.9697,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,5.2054,0.0491,0.1429,1.9348,0.2276,0.0000,0.0000,0.0000
715,7.3234,7.0500,8.0592,4.8664,,false,1,0.008333,0.1154,0.0083,1.00,1.00,6.6955,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,4.8664,0.0417,0.1154,1.4862,0.1451,0.0000,0.0000,0.0000
716,7.3317,7.0583,8.3146,4.7290,,false,1,0.008333,0.0750,0.0083,1.00,1.00,6.6768,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,4.7290,0.0519,0.0750,1.6487,0.1378,0.0000,0.0000,0.0000
717,7.3385,7.0667,7.8234,3.8111,,false,1,0.008333,0.0776,0.0083,1.00,1.00,6.1668,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,3.8111,0.0343,0.0776,1.5577,0.1160,0.0000,0.0000,0.0000
718,7.3477,7.0750,8.3537,4.6986,,false,1,0.008333,0.0768,0.0083,1.00,1.00,6.1872,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,4.6986,0.0366,0.0768,1.5037,0.1549,0.0000,0.0000,0.0000
719,7.3558,7.0833,7.8333,4.9020,,false,1,0.008333,0.0942,0.0083,1.00,1.00,5.6872,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,4.9020,0.0416,0.0942,1.6209,0.1903,0.0000,0.0000,0.0000
720,7.3638,7.0917,7.9295,4.8445,,false,1,0.008333,0.1643,0.0083,1.00,1.00,5.2833,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,4.8445,0.0552,0.1643,1.4578,0.1067,0.0000,0.0000,0.0000
721,7.3711,7.1000,8.0877,4.1438,,false,1,0.008333,0.2498,0.0083,1.00,1.00,5.0377,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,4.1438,0.0453,0.2498,1.5270,0.0654,0.0000,0.0000,0.0000
722,7.3790,7.1083,7.5940,4.4872,,false,1,0.008333,0.1730,0.0083,1.00,1.00,4.2983,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,4.4872,0.0593,0.1730,2.2315,0.1214,0.0000,0.0000,0.0000
723,7.3860,7.1167,7.5070,4.0631,,false,1,0.008333,0.0945,0.0083,1.00,1.00,3.4719,22,1,0,0,0,0,0,0,0,879435776,0.000000,0.000000,0.000000,0.00,4.0631,0.0602,0.0945,1.6471,0.1463,0.0000,0.0000,0.0000
724,7.3944,7.1250,7.7280,4.6126,,false,1,0.008333,0.1029,0.0083,1.00,1.00,2.8666,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,4.6126,0.0461,0.1029,1.7282,0.1642,0.0000,0.0000,0.0000
725,7.4032,7.1333,8.0305,5.0100,,false,1,0.008333,0.1717,0.0083,1.00,1.00,2.5638,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,5.0100,0.0634,0.1717,1.8510,0.1277,0.0000,0.0000,0.0000
726,7.4113,7.1417,8.2165,5.2316,,false,1,0.008333,0.2633,0.0083,1.00,1.00,2.4469,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,5.2316,0.0613,0.2633,1.4945,0.0953,0.0000,0.0000,0.0000
727,7.4178,7.1500,7.7837,4.1796,,false,1,0.008333,0.1340,0.0083,1.00,1.00,1.8973,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,4.1796,0.0265,0.1340,1.7334,0.1485,0.0000,0.0000,0.0000
728,7.4262,7.1583,7.9475,4.5368,,false,1,0.008333,0.1049,0.0083,1.00,1.00,1.5114,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,4.5368,0.0224,0.1049,1.5440,0.1324,0.0000,0.0000,0.0000
729,7.4348,7.1667,8.1356,4.9838,,false,1,0.008333,0.1016,0.0083,1.00,1.00,1.3137,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,4.9838,0.0557,0.1016,1.6404,0.2043,0.0000,0.0000,0.0000
730,7.4425,7.1750,7.8515,4.5615,,false,1,0.008333,0.1817,0.0083,1.00,1.00,0.8318,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,4.5615,0.0408,0.1817,1.6226,0.0986,0.0000,0.0000,0.0000
731,7.4497,7.1833,8.0911,3.9052,,false,1,0.008333,0.1122,0.0083,1.00,1.00,0.5896,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,3.9052,0.0661,0.1122,2.3545,0.1423,0.0000,0.0000,0.0000
732,7.4581,7.1833,7.5534,4.7167,,false,0,0.008333,0.0082,0.0000,1.00,0.00,8.1430,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,4.7167,0.0431,0.0082,2.2187,0.0663,0.0000,0.0000,0.0000
733,7.4659,7.1917,7.6777,4.7876,,false,1,0.008333,0.1480,0.0083,1.00,1.00,7.4873,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,4.7876,0.0553,0.1480,1.7257,0.0921,0.0000,0.0000,0.0000
734,7.4734,7.2000,7.7072,4.6225,,false,1,0.008333,0.1131,0.0083,1.00,1.00,6.8611,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,4.6225,0.0472,0.1131,0.0000,0.1499,0.0000,0.0000,0.0000
735,7.4809,7.2083,7.8454,4.4356,,false,1,0.008333,0.0816,0.0083,1.00,1.00,6.3732,22,1,0,0,0,0,0,0,0,879439872,0.000000,0.000000,0.000000,0.00,4.4356,0.0517,0.0816,1.6605,0.1730,0.0000,0.0000,0.0000
736,7.4890,7.2167,7.8572,4.5128,,false,1,0.008333,0.1463,0.0083,1.00,1.00,5.8971,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,4.5128,0.0540,0.1463,1.7422,0.0884,0.0000,0.0000,0.0000
737,7.4963,7.2250,7.7272,4.0537,,false,1,0.008333,0.0829,0.0083,1.00,1.00,5.2909,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,4.0537,0.0603,0.0829,1.8749,0.1286,0.0000,0.0000,0.0000
738,7.5048,7.2333,7.9385,4.4654,,false,1,0.008333,0.2203,0.0083,1.00,1.00,4.8961,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,4.4654,0.0712,0.2203,1.7707,0.0683,0.0000,0.0000,0.0000
739,7.5137,7.2417,8.1626,5.3512,,false,1,0.008333,0.2861,0.0083,1.00,1.00,4.7254,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,5.3512,0.0547,0.2861,1.7301,0.1146,0.0000,0.0000,0.0000
740,7.5212,7.2500,8.2741,4.6423,,false,1,0.008333,0.2562,0.0083,1.00,1.00,4.6662,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,4.6423,0.0602,0.2562,1.6325,0.0669,0.0000,0.0000,0.0000
741,7.5292,7.2583,7.9664,4.8050,,false,1,0.008333,0.0717,0.0083,1.00,1.00,4.2993,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,4.8050,0.1083,0.0717,1.5966,0.1953,0.0000,0.0000,0.0000
742,7.5385,7.2667,8.1148,5.7821,,false,1,0.008333,0.0677,0.0083,1.00,1.00,4.0807,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,5.7821,0.0783,0.0677,1.6044,0.1333,0.0000,0.0000,0.0000
743,7.5466,7.2750,8.4941,5.3601,,false,1,0.008333,0.0629,0.0083,1.00,0.98,4.2415,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,5.3601,0.0686,0.0629,1.8989,0.1252,0.0000,0.0000,0.0000
744,7.5544,7.2833,8.3705,4.9324,,false,1,0.008333,0.2413,0.0083,1.00,1.00,4.2787,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,4.9324,0.0622,0.2413,2.4245,0.1115,0.0000,0.0000,0.0000
745,7.5615,7.2917,7.3253,4.7313,,false,1,0.008333,0.1006,0.0083,1.00,1.00,3.2707,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,4.7313,0.0623,0.1006,2.1272,0.1162,0.0000,0.0000,0.0000
746,7.5695,7.3000,7.8757,4.7686,,false,1,0.008333,0.0925,0.0083,1.00,1.00,2.8130,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,4.7686,0.0626,0.0925,1.7658,0.1042,0.0000,0.0000,0.0000
747,7.5764,7.3083,7.7445,4.0192,,false,1,0.008333,0.0588,0.0083,1.00,1.00,2.2241,22,1,0,0,0,0,0,0,0,879443968,0.000000,0.000000,0.000000,0.00,4.0192,0.0426,0.0588,1.9711,0.1422,0.0000,0.0000,0.0000
748,7.5859,7.3167,7.7278,5.7530,,false,1,0.008333,0.1965,0.0083,1.00,1.00,1.6186,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,5.7530,0.0412,0.1965,1.9140,0.1040,0.0000,0.0000,0.0000
749,7.5930,7.3250,7.9928,4.7673,,false,1,0.008333,0.1973,0.0083,1.00,1.00,1.2780,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,4.7673,0.0380,0.1973,2.0626,0.1045,0.0000,0.0000,0.0000
750,7.6014,7.3333,7.8334,5.3183,,false,1,0.008333,0.1673,0.0083,1.00,1.00,0.7781,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,5.3183,0.0566,0.1673,2.7969,0.0767,0.0000,0.0000,0.0000
751,7.6097,7.3417,8.2514,5.1872,,false,1,0.008333,0.2494,0.0083,1.00,1.00,0.6962,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,5.1872,0.0585,0.2494,1.8046,0.1152,0.0000,0.0000,0.0000
752,7.6159,7.3500,8.0523,3.7327,,false,1,0.008333,0.0934,0.0083,1.00,1.00,0.4152,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,3.7327,0.0277,0.0934,1.8027,0.1322,0.0000,0.0000,0.0000
753,7.6243,7.3583,7.9757,4.3511,,false,1,0.008333,0.1755,0.0083,1.00,1.00,0.0576,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,4.3511,0.0400,0.1755,1.6980,0.1022,0.0000,0.0000,0.0000
754,7.6323,7.3583,7.9325,4.2834,,false,0,0.008333,0.0077,0.0000,1.00,0.00,7.9900,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,4.2834,0.0301,0.0077,1.9263,0.1316,0.0000,0.0000,0.0000
755,7.6404,7.3667,8.0804,4.3910,,false,1,0.008333,0.0709,0.0083,1.00,1.00,7.7371,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,4.3910,0.0572,0.0709,1.8131,0.1244,0.0000,0.0000,0.0000
756,7.6480,7.3750,7.7613,4.2115,,false,1,0.008333,0.1121,0.0083,1.00,1.00,7.1650,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,4.2115,0.0291,0.1121,0.0000,0.2092,0.0000,0.0000,0.0000
757,7.6568,7.3833,7.6624,5.1463,,false,1,0.008333,0.1184,0.0083,1.00,1.00,6.4941,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,5.1463,0.0535,0.1184,1.8738,0.1104,0.0000,0.0000,0.0000
758,7.6637,7.3917,7.8689,4.3992,,false,1,0.008333,0.1687,0.0083,1.00,1.00,6.0296,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,4.3992,0.0392,0.1687,1.8032,0.1538,0.0000,0.0000,0.0000
759,7.6716,7.4000,7.8459,4.4678,,false,1,0.008333,0.0742,0.0083,1.00,1.00,5.5422,22,1,0,0,0,0,0,0,0,879448064,0.000000,0.000000,0.000000,0.00,4.4678,0.0374,0.0742,1.8732,0.1608,0.0000,0.0000,0.0000
760,7.6797,7.4083,7.9196,4.4040,,false,1,0.008333,0.0666,0.0083,1.00,1.00,5.1284,22,1,0,0,0,0,0,0,0,879452160,0.000000,0.000000,0.000000,0.00,4.4040,0.0854,0.0666,2.0660,0.0681,0.0000,0.0000,0.0000
761,7.6870,7.4167,7.9068,3.9334,,false,1,0.008333,0.0621,0.0083,1.00,1.00,4.7018,22,1,0,0,0,0,0,0,0,879468544,0.000000,0.000000,0.000000,0.00,3.9334,0.0411,0.0621,1.8178,0.0891,0.0000,0.0000,0.0000
762,7.6955,7.4250,7.6364,4.7694,,false,1,0.008333,0.1262,0.0083,1.00,1.00,4.0049,22,1,0,0,0,0,0,0,0,879468544,0.000000,0.000000,0.000000,0.00,4.7694,0.0492,0.1262,1.9406,0.1583,0.0000,0.0000,0.0000
763,7.7025,7.4333,7.6479,4.2034,,false,1,0.008333,0.0636,0.0083,1.00,1.00,3.3195,22,1,0,0,0,0,0,0,0,879468544,0.000000,0.000000,0.000000,0.00,4.2034,0.0329,0.0636,1.9078,0.1300,0.0000,0.0000,0.0000
764,7.7114,7.4417,8.2003,4.7577,,false,1,0.008333,0.0852,0.0083,1.00,1.00,3.1864,22,1,0,0,0,0,0,0,0,879468544,0.000000,0.000000,0.000000,0.00,4.7577,0.0392,0.0852,1.8134,0.1037,0.0000,0.0000,0.0000
765,7.7204,7.4500,8.0921,5.4715,,false,1,0.008333,0.1512,0.0083,1.00,1.00,2.9452,22,1,0,0,0,0,0,0,0,879468544,0.000000,0.000000,0.000000,0.00,5.4715,0.0728,0.1512,3.3592,0.1407,0.0000,0.0000,0.0000
766,7.7275,7.4583,8.5769,4.2302,,false,1,0.008333,0.1283,0.0083,1.00,0.97,3.1887,22,1,0,0,0,0,0,0,0,879468544,0.000000,0.000000,0.000000,0.00,4.2302,0.0313,0.1283,2.7230,0.1501,0.0000,0.0000,0.0000
767,7.7361,7.4667,8.2067,4.5502,,false,1,0.008333,0.0844,0.0083,1.00,1.00,3.0621,22,1,0,0,0,0,0,0,0,879468544,0.000000,0.000000,0.000000,0.00,4.5502,0.0605,0.0844,2.0364,0.2498,0.0000,0.0000,0.0000
768,7.7445,7.4750,8.0333,4.9234,,false,1,0.008333,0.0583,0.0083,1.00,1.00,2.7620,22,1,0,0,0,0,0,0,0,879468544,0.000000,0.000000,0.000000,0.00,4.9234,0.0294,0.0583,1.6958,0.0888,0.0000,0.0000,0.0000
769,7.7525,7.4833,8.0142,4.8243,,false,1,0.008333,0.1200,0.0083,1.00,1.00,2.4429,22,1,0,0,0,0,0,0,0,879468544,0.000000,0.000000,0.000000,0.00,4.8243,0.0678,0.1200,1.6935,0.1181,0.0000,0.0000,0.0000
