frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.pilot_simulation_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:simulation.coast_bake_ms,scope:simulation.trajectory_prediction_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms,scope:world.terrain_selection_ms
1383,30.1174,4.4833,36.2058,9.8582,,true,5,0.008333,0.4142,0.0417,1.00,1.00,0.5324,22,1,342,376,6,311,411,0,15,15,8,0,53028,4054,6,30,1009074176,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,21,18,30,28,37,33,32,40,32,0,0,0.0002,0.0023,0.1042,0.0422,0.0067,0.4158,0.0037,9.8582,0.0532,0.4142,0.0000,0.0000,2.4510,0.0589,0.6210,0.2481,0.8578,0.0310,0.0000,41.5468,0.0004
1384,30.1511,4.5083,32.6691,10.8243,,true,3,0.008333,0.5438,0.0250,1.00,0.77,8.2015,22,1,354,376,0,309,409,0,15,15,6,0,53382,4054,0,0,1009074176,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,22,30,28,36,36,36,39,36,0,0,0.0002,0.0020,0.0723,0.0419,0.0073,0.5442,0.0075,10.8243,0.0363,0.5438,0.0000,0.0000,2.5064,0.0538,0.7325,0.2409,0.9058,0.0315,0.0000,33.5289,0.0006
1385,30.1885,4.5417,33.0578,15.1412,,true,4,0.008333,0.3671,0.0333,1.00,1.00,7.9260,22,1,348,377,8,308,408,0,15,15,0,0,53730,4062,33,40,1009074176,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,22,31,24,36,36,36,40,32,0,0,0.0002,0.0024,0.1053,0.0552,0.0060,0.3677,0.0057,15.1412,0.0407,0.3671,0.0000,0.0000,7.8881,0.0012,0.7064,0.2359,0.9312,0.0005,0.0000,0.0000,5.2380
1386,30.2183,4.5750,32.6407,12.3504,,true,4,0.008333,0.2526,0.0333,1.00,1.00,7.2334,22,1,333,377,8,306,406,0,15,15,8,0,54063,4070,25,40,1009541120,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,22,31,25,34,29,33,36,32,0,0,0.0001,0.0016,0.0685,0.0337,0.0065,0.2532,0.0054,12.3504,0.0476,0.2526,0.0000,0.0000,2.2084,0.0605,0.5125,0.2570,0.7766,0.0296,0.0000,40.7969,0.0006
1387,30.2598,4.6250,43.3641,10.4802,,true,6,0.008333,0.3977,0.0500,1.00,1.00,0.5975,22,1,339,377,8,311,411,0,15,15,8,0,54402,4078,17,40,1009541120,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,19,25,35,25,34,29,33,36,32,0,0,0.0005,0.0016,0.0978,0.0437,0.0068,0.3981,0.0057,10.4802,0.0594,0.3977,0.0000,0.0000,2.0449,0.0635,0.4976,0.2102,0.6705,0.0287,0.0000,46.3480,0.0005
1388,30.2962,4.6583,36.4700,10.3392,,true,4,0.008333,0.3777,0.0333,1.00,0.91,3.7341,22,1,339,377,8,310,410,0,15,15,8,0,54402,4086,9,40,1009541120,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,19,25,35,25,34,29,33,36,32,0,0,0.0002,0.0018,0.0698,0.0815,0.0100,0.3786,0.0043,10.3392,0.0497,0.3777,0.0000,0.0000,2.4147,0.0542,0.6652,0.2191,0.8683,0.0232,0.0000,47.0546,0.0006
1389,30.3298,4.6917,33.1862,10.6210,,true,4,0.008333,0.3909,0.0333,1.00,1.00,3.5870,22,1,351,377,1,308,408,0,15,15,8,0,54753,4087,1,5,1009541120,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,19,24,38,29,33,33,32,40,32,0,0,0.0002,0.0031,0.0703,0.0638,0.0074,0.3916,0.0058,10.6210,0.0428,0.3909,0.0000,0.0000,2.6316,0.0616,0.7566,0.2503,0.9067,0.0272,0.0000,46.1908,0.0010
1390,30.3704,4.7250,34.7185,16.6813,,true,4,0.008333,0.3070,0.0333,1.00,0.96,4.9722,22,1,351,376,8,305,405,0,15,15,1,0,55104,4095,24,40,1009541120,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,33,32,40,32,0,0,0.0006,0.0017,0.1250,0.0502,0.0069,0.3075,0.0046,16.6813,0.0487,0.3070,0.0000,0.0000,8.5200,0.0278,0.7584,0.2961,1.1142,0.0182,0.0000,6.5962,5.6276
1391,30.3982,4.7583,35.0628,9.3606,,true,4,0.008333,0.3766,0.0333,1.00,0.95,6.7017,22,1,339,376,8,298,398,0,15,15,8,0,55443,4103,16,40,1009541120,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,33,33,34,30,29,36,32,0,0,0.0001,0.0016,0.0803,0.0388,0.0057,0.3773,0.0099,9.3606,0.0532,0.3766,0.0000,0.0000,2.4126,0.0612,0.6110,0.2400,0.8529,0.0240,0.0000,45.5818,0.0007
1392,30.4499,4.8083,49.3035,11.7516,,true,6,0.008333,0.5061,0.0500,1.00,1.00,6.0051,22,1,345,376,8,298,398,0,15,15,8,0,55788,4111,8,40,1009541120,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,33,33,34,29,33,35,36,0,0,0.0007,0.0022,0.0648,0.0443,0.0065,0.5076,0.0066,11.7516,0.0258,0.5061,0.0000,0.0000,2.5563,0.0454,0.8757,0.1863,0.7789,0.0227,0.0000,47.9986,0.0007
1393,30.4912,4.8500,40.8048,11.8413,,true,5,0.008333,0.3340,0.0417,1.00,1.00,5.1433,22,1,354,376,0,300,400,0,15,15,8,0,56142,4111,0,0,1009541120,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,36,37,34,29,32,39,36,0,0,0.0008,0.0056,0.0396,0.0511,0.0075,0.3348,0.0093,11.8413,0.0211,0.3340,0.0000,0.0000,1.6833,0.0292,0.4933,0.1458,0.6196,0.0134,0.0000,50.3395,0.0007
1394,30.5435,4.9000,49.3448,15.3363,,true,6,0.008333,0.5845,0.0500,1.00,1.00,4.4881,22,1,339,376,8,303,403,0,15,15,0,0,56481,4119,50,40,1009541120,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,33,34,31,25,34,30,40,0,0,0.0013,0.0065,0.0649,0.0735,0.0087,0.5868,0.0176,15.3363,0.0224,0.5845,0.0000,0.0000,7.7344,0.0008,0.5060,0.1588,0.7922,0.0012,0.0000,0.0000,5.4689
1395,30.5714,4.9333,34.0543,9.1617,,true,4,0.008333,0.3195,0.0333,1.00,0.98,5.2090,22,1,327,376,8,303,403,0,15,15,8,0,56808,4127,42,40,1009541120,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,35,27,27,25,34,31,36,0,0,0.0003,0.0015,0.0474,0.0451,0.0057,0.3206,0.0045,9.1617,0.0152,0.3195,0.0000,0.0000,1.8233,0.0328,0.5005,0.1374,0.6408,0.0097,0.0000,46.9270,0.0001
1396,30.6159,4.9833,44.8868,8.7309,,true,6,0.008333,0.4297,0.0500,1.00,1.00,0.0958,22,1,321,376,8,305,405,0,15,15,8,0,57129,4135,34,40,1009545216,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,35,27,27,25,35,28,32,0,0,0.0002,0.0021,0.0887,0.0381,0.0057,0.4305,0.0061,8.7309,0.0322,0.4297,0.0000,0.0000,2.6124,0.0288,0.6406,0.2642,1.0470,0.0111,0.0000,47.7374,0.0005
1397,30.6659,5.0250,46.4403,11.9755,,true,5,0.008333,0.4026,0.0417,1.00,0.90,4.8694,22,1,330,376,8,301,401,0,15,15,8,0,57459,4143,26,40,1009545216,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,34,31,27,24,38,32,32,0,0,0.0001,0.0050,0.0566,0.0468,0.0074,0.4033,0.0068,11.9755,0.0263,0.4026,0.0000,0.0000,1.8584,0.0310,0.5128,0.1595,0.6386,0.0140,0.0000,47.4634,0.0007
1398,30.7084,5.0667,42.6980,11.6806,,true,5,0.008333,0.3459,0.0417,1.00,0.98,5.9008,22,1,333,376,8,298,398,0,15,15,8,0,57792,4151,18,40,1009545216,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,34,31,26,28,38,32,32,0,0,0.0002,0.0015,0.0614,0.0420,0.0052,0.3468,0.0049,11.6806,0.0201,0.3459,0.0000,0.0000,2.3445,0.0274,0.5801,0.1997,0.9857,0.0393,0.0000,44.8546,0.0006
1399,30.7414,5.1000,35.5026,9.5834,,true,4,0.008333,0.3440,0.0333,1.00,0.94,8.0700,22,1,342,376,8,295,395,0,15,15,8,0,58134,4159,10,40,1009479680,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,34,30,29,32,38,31,36,0,0,0.0002,0.0020,0.0743,0.0514,0.0060,0.3451,0.0099,9.5834,0.0525,0.3440,0.0000,0.0000,2.7500,0.0671,0.8252,0.2379,0.8894,0.0283,0.0000,43.6543,0.0010
1400,30.7773,5.1333,33.5134,11.8385,,true,4,0.008333,0.4414,0.0333,1.00,0.99,8.2501,22,1,348,376,2,292,392,0,15,15,8,0,58482,4161,2,10,1009508352,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,34,29,32,38,31,36,0,0,0.0005,0.0021,0.0948,0.0530,0.0067,0.4418,0.0048,11.8385,0.0405,0.4414,0.0000,0.0000,3.0652,0.0658,0.7041,0.1699,0.8929,0.0318,0.0000,43.7484,0.0006
1401,30.8107,5.1750,34.3032,11.0972,,true,5,0.008333,0.4411,0.0417,1.00,1.00,0.8866,22,1,354,376,0,293,393,0,15,15,2,0,58836,4161,0,0,1009508352,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0003,0.0017,0.0649,0.0359,0.0065,0.4423,0.0076,11.0972,0.0206,0.4411,0.0000,0.0000,2.2314,0.0201,0.6952,0.1625,0.8383,0.0069,0.0000,12.2466,0.0004
1402,30.8412,5.2083,33.1765,8.4274,,true,4,0.008333,0.3387,0.0333,1.00,1.00,0.7297,22,1,354,376,0,293,393,0,15,15,0,0,58836,4161,0,0,1009508352,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0008,0.0025,0.0514,0.0378,0.0052,0.3391,0.0110,8.4274,0.0214,0.3387,0.0000,0.0000,1.3615,0.0006,0.7076,0.2048,0.0014,0.0005,0.0000,0.0000,0.0011
1403,30.8740,5.2417,33.8392,7.4766,,true,4,0.008333,0.4320,0.0333,1.00,0.99,1.2357,22,1,354,376,0,293,393,0,15,15,0,0,58836,4161,0,0,1009508352,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0009,0.0016,0.0482,0.0466,0.0063,0.4327,0.0059,7.4766,0.0158,0.4320,0.0000,0.0000,1.3390,0.0006,0.6671,0.1826,0.0011,0.0005,0.0000,0.0000,0.0004
1404,30.8812,5.2417,5.4497,6.0983,,true,0,0.008333,0.0085,0.0000,1.00,0.00,6.6854,22,1,354,376,0,291,391,0,15,15,0,0,58836,4161,0,0,1009508352,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0002,0.0012,0.0545,0.0427,0.0040,0.0090,0.0054,6.0983,0.0136,0.0085,0.0000,0.0000,1.4893,0.0005,0.7963,0.1841,0.0026,0.0011,0.0000,0.0000,0.0010
1405,30.8872,5.2500,8.9548,5.3052,,true,1,0.008333,0.1954,0.0083,1.00,0.93,7.3068,22,1,354,376,0,290,390,0,15,15,0,0,58836,4161,0,0,1009512448,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0002,0.0009,0.0440,0.0262,0.0024,0.1961,0.0024,5.3052,0.0090,0.1954,0.0000,0.0000,1.1243,0.0003,0.6232,0.1268,0.0007,0.0006,0.0000,0.0000,0.0004
1406,30.9002,5.2667,14.0816,5.3605,,true,2,0.008333,0.2466,0.0167,1.00,1.00,4.7217,22,1,354,376,0,290,390,0,15,15,0,0,58836,4161,0,0,1009512448,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0002,0.0015,0.0429,0.0314,0.0043,0.2469,0.0034,5.3605,0.0090,0.2466,0.0000,0.0000,1.1992,0.0003,0.6484,0.1249,0.0006,0.0004,0.0000,0.0000,0.0007
1407,30.9152,5.2833,15.3958,5.0559,,true,2,0.008333,0.2119,0.0167,1.00,1.00,3.4509,22,1,354,376,0,290,390,0,15,15,0,0,58836,4161,0,0,1009512448,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0002,0.0008,0.0377,0.0315,0.0041,0.2121,0.0030,5.0559,0.0058,0.2119,0.0000,0.0000,0.9946,0.0002,0.4802,0.0954,0.0005,0.0004,0.0000,0.0000,0.0007
1408,30.9305,5.3000,15.0526,5.2107,,true,2,0.008333,0.1542,0.0167,1.00,1.00,1.8369,22,1,354,376,0,290,390,0,15,15,0,0,58836,4161,0,0,1009512448,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0002,0.0011,0.0471,0.0355,0.0064,0.1544,0.0032,5.2107,0.0094,0.1542,0.0000,0.0000,1.1502,0.0002,0.6338,0.1227,0.0006,0.0004,0.0000,0.0000,0.0003
1409,30.9460,5.3167,15.4580,5.3069,,true,2,0.008333,0.1691,0.0167,1.00,1.00,0.6282,22,1,354,376,0,291,391,0,15,15,0,0,58836,4161,0,0,1009512448,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0003,0.0015,0.0458,0.0311,0.0051,0.1696,0.0045,5.3069,0.0112,0.1691,0.0000,0.0000,1.1849,0.0003,0.6488,0.1278,0.0006,0.0005,0.0000,0.0000,0.0014
1410,30.9608,5.3250,15.1133,5.0287,,true,1,0.008333,0.1217,0.0083,1.00,0.55,7.4081,22,1,354,376,0,290,390,0,15,15,0,0,58836,4161,0,0,1009512448,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0002,0.0016,0.0510,0.0409,0.0038,0.1223,0.0031,5.0287,0.0094,0.1217,0.0000,0.0000,1.1767,0.0005,0.6500,0.1371,0.0014,0.0005,0.0000,0.0000,0.0002
1411,30.9770,5.3417,15.6333,5.4198,,true,2,0.008333,0.1953,0.0167,1.00,1.00,6.3748,22,1,354,376,0,289,389,0,15,15,0,0,58836,4161,0,0,1009512448,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0002,0.0020,0.0398,0.0484,0.0069,0.1958,0.0045,5.4198,0.0108,0.1953,0.0000,0.0000,1.1826,0.0003,0.6479,0.1284,0.0006,0.0003,0.0000,0.0000,0.0003
1412,30.9937,5.3583,15.8874,6.1870,,true,2,0.008333,0.2296,0.0167,1.00,1.00,5.5955,22,1,354,376,0,289,389,0,15,15,0,0,58836,4161,0,0,1009512448,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0002,0.0019,0.0401,0.0334,0.0049,0.2301,0.0028,6.1870,0.0099,0.2296,0.0000,0.0000,1.2377,0.0003,0.6677,0.1311,0.0008,0.0005,0.0000,0.0000,0.0005
1413,31.0104,5.3750,15.8383,6.5949,,true,2,0.008333,0.2791,0.0167,1.00,1.00,4.7671,22,1,354,376,0,289,389,0,15,15,0,0,58836,4161,0,0,1009512448,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0004,0.0015,0.0591,0.0454,0.0084,0.2807,0.0024,6.5949,0.0151,0.2791,0.0000,0.0000,0.8785,0.0003,0.4939,0.1049,0.0007,0.0003,0.0000,0.0000,0.0002
1414,31.0327,5.3917,17.7564,11.5917,,true,2,0.008333,0.2807,0.0167,1.00,0.94,5.8568,22,1,354,376,8,288,388,0,15,15,0,0,58836,4169,25,40,1009516544,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,33,32,37,35,36,0,0,0.0007,0.0026,0.0523,0.0365,0.0059,0.2811,0.0058,11.5917,0.0155,0.2807,0.0000,0.0000,6.0024,0.0007,0.5111,0.1533,1.2901,0.0006,0.0000,0.0000,3.6031
1415,31.0427,5.4083,15.5119,6.3830,,true,2,0.008333,0.1429,0.0167,1.00,1.00,4.7020,22,1,339,376,8,293,393,0,15,15,7,0,59175,4176,18,40,1009516544,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,38,29,34,29,33,37,28,0,0,0.0002,0.0011,0.0424,0.0248,0.0031,0.1432,0.0050,6.3830,0.0097,0.1429,0.0000,0.0000,1.9952,0.0220,0.6175,0.1123,0.7778,0.0076,0.0000,38.8911,0.0003
1416,31.1059,5.4667,57.2310,11.7769,,true,7,0.008333,0.5363,0.0583,1.00,1.00,3.5997,22,1,342,376,8,292,392,0,15,15,8,0,59517,4184,10,40,1009516544,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,38,29,34,29,32,41,28,0,0,0.0002,0.0036,0.0685,0.0662,0.0076,0.5381,0.0082,11.7769,0.0406,0.5363,0.0000,0.0000,2.7189,0.0644,0.7538,0.2634,0.8782,0.0224,0.0000,42.5694,0.0008
1417,31.1420,5.5000,36.5324,11.5354,,true,4,0.008333,0.4576,0.0333,1.00,0.91,6.7987,22,1,348,376,2,287,387,0,15,15,8,0,59865,4186,2,10,1009516544,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,34,29,32,40,32,0,0,0.0002,0.0015,0.0388,0.0448,0.0051,0.4583,0.0051,11.5354,0.0209,0.4576,0.0000,0.0000,2.4821,0.0586,0.7529,0.2377,0.8781,0.0313,0.0000,44.0881,0.0009
1418,31.1790,5.5333,33.7981,14.6841,,true,4,0.008333,0.3517,0.0333,1.00,0.99,7.2635,22,1,348,376,8,284,384,0,15,15,2,0,60213,4194,33,40,1009516544,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,34,29,33,33,35,36,0,0,0.0002,0.0018,0.0645,0.0315,0.0053,0.3526,0.0059,14.6841,0.0272,0.3517,0.0000,0.0000,7.5665,0.0096,0.7043,0.1463,0.8218,0.0056,0.0000,11.9980,5.1494
1419,31.2085,5.5667,33.3540,10.8948,,true,4,0.008333,0.3601,0.0333,1.00,1.00,7.2842,22,1,333,376,8,286,386,0,15,15,8,0,60546,4202,25,40,1009516544,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,34,31,26,29,33,36,32,0,0,0.0004,0.0020,0.0950,0.0396,0.0060,0.3612,0.0044,10.8948,0.0354,0.3601,0.0000,0.0000,2.7404,0.0704,0.8106,0.2760,0.8987,0.0284,0.0000,51.5786,0.0013
1420,31.2421,5.6000,34.2612,10.2998,,true,4,0.008333,0.3454,0.0333,1.00,0.97,8.2120,22,1,336,376,8,286,386,0,15,15,8,0,60882,4210,17,40,1009516544,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,33,35,26,29,33,36,32,0,0,0.0002,0.0024,0.0761,0.0492,0.0059,0.3459,0.0053,10.2998,0.0352,0.3454,0.0000,0.0000,2.6346,0.0648,0.7231,0.2312,0.8923,0.0324,0.0000,43.8646,0.0007
1421,31.2768,5.6333,33.3908,11.5091,,true,4,0.008333,0.3785,0.0333,1.00,1.00,8.2695,22,1,339,376,8,286,386,0,15,15,8,0,61221,4218,9,40,1009516544,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,33,34,30,29,33,36,32,0,0,0.0006,0.0014,0.0750,0.0791,0.0091,0.3790,0.0055,11.5091,0.0419,0.3785,0.0000,0.0000,2.4496,0.0597,0.7226,0.2250,0.8615,0.0231,0.0000,43.0962,0.0009
1422,31.3090,5.6667,33.3194,10.3393,,true,4,0.008333,0.3773,0.0333,1.00,1.00,8.2555,22,1,351,376,1,286,386,0,15,15,8,0,61572,4219,1,5,1009516544,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,34,28,36,40,32,0,0,0.0008,0.0019,0.0761,0.2282,0.0156,0.3781,0.0077,10.3393,0.0245,0.3773,0.0000,0.0000,2.1370,0.0565,0.5761,0.2271,0.6733,0.0329,0.0000,43.4209,0.0014
1423,31.3423,5.7083,33.9934,9.7110,,true,5,0.008333,0.3895,0.0417,1.00,1.00,0.5822,22,1,354,376,0,290,390,0,15,15,1,0,61926,4219,0,0,1009516544,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,36,37,34,28,36,40,32,0,0,0.0002,0.0016,0.0568,0.0421,0.0056,0.3900,0.0056,9.7110,0.0224,0.3895,0.0000,0.0000,2.5387,0.0139,0.6805,0.2781,1.1200,0.0056,0.0000,6.8500,0.0007
1424,31.3766,5.7417,34.2904,9.5110,,true,4,0.008333,0.3221,0.0333,1.00,0.97,1.5393,22,1,354,376,0,291,391,0,15,15,0,0,61926,4219,0,0,1009520640,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,36,37,34,28,36,40,32,0,0,0.0002,0.0014,0.0557,0.0494,0.0083,0.3231,0.0053,9.5110,0.0252,0.3221,0.0000,0.0000,1.3116,0.0006,0.6833,0.1992,0.0020,0.0006,0.0000,0.0000,0.0004
1425,31.4114,5.7750,33.6669,11.0827,,true,4,0.008333,0.6281,0.0333,1.00,0.99,1.8729,22,1,348,377,8,292,392,0,15,15,0,0,62274,4227,28,40,1009520640,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,36,37,35,24,36,41,28,0,0,0.0007,0.0017,0.0711,0.0476,0.0061,0.6290,0.0048,11.0827,0.0188,0.6281,0.0000,0.0000,5.4022,0.0004,0.4828,0.1019,0.5753,0.0008,0.0000,0.0000,3.7262
1426,31.4201,5.7750,5.2341,7.8071,,true,0,0.008333,0.0100,0.0000,1.00,0.00,7.1069,22,1,345,377,8,235,335,0,15,15,4,0,62619,4231,24,40,1009520640,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,33,35,24,36,41,28,0,0,0.0002,0.0019,0.0441,0.0585,0.0044,0.0106,0.0057,7.8071,0.0109,0.0100,0.0000,0.0000,2.2399,0.0376,0.6431,0.1799,0.8246,0.0170,0.0000,21.7777,0.0003
1427,31.4738,5.8333,55.9155,11.9354,,true,7,0.008333,0.4537,0.0583,1.00,1.00,4.6891,22,1,336,377,8,242,342,0,15,15,8,0,62955,4239,16,40,1009520640,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,21,33,33,35,25,33,37,28,0,0,0.0009,0.0014,0.0672,0.0468,0.0059,0.4543,0.0156,11.9354,0.0209,0.4537,0.0000,0.0000,3.2486,0.0822,0.9132,0.3069,1.1036,0.0381,0.0000,40.9751,0.0007
1428,31.5115,5.8750,37.9259,11.6980,,true,5,0.008333,0.4114,0.0417,1.00,1.00,0.9483,22,1,345,377,8,252,352,0,15,15,8,0,63300,4247,8,40,1009528832,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,19,25,33,32,38,29,33,37,28,0,0,0.0004,0.0046,0.0617,0.0387,0.0070,0.4124,0.0056,11.6980,0.0251,0.4114,0.0000,0.0000,3.1204,0.0660,0.8262,0.3002,0.9829,0.0463,0.0000,57.1521,0.0011
1429,31.5614,5.9250,51.6077,10.0569,,true,6,0.008333,0.5792,0.0500,1.00,0.97,2.5560,22,1,354,377,0,259,359,0,15,15,8,0,63654,4247,0,0,1009528832,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,19,24,37,32,37,33,33,36,32,0,0,0.0005,0.0018,0.1036,0.0410,0.0069,0.5799,0.0060,10.0569,0.0328,0.5792,0.0000,0.0000,2.2748,0.0529,0.7176,0.2372,0.7690,0.0357,0.0000,48.7904,0.0009
1430,31.6021,5.9583,35.7061,15.1252,,true,4,0.008333,0.3140,0.0333,1.00,0.93,4.9287,22,1,357,376,8,263,363,0,15,15,0,0,64011,4255,31,40,1009528832,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,20,37,32,36,37,33,35,36,0,0,0.0003,0.0012,0.0867,0.0388,0.0069,0.3146,0.0046,15.1252,0.0396,0.3140,0.0000,0.0000,6.0680,0.0009,0.5882,0.1724,0.8768,0.0012,0.0000,0.0000,3.7255
1431,31.6305,5.9917,34.5182,9.1413,,true,4,0.008333,0.2692,0.0333,1.00,0.97,6.1136,22,1,336,376,8,267,367,0,15,15,8,0,64347,4263,23,40,1009528832,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,22,30,29,33,34,29,36,32,0,0,0.0001,0.0014,0.0471,0.0409,0.0112,0.2698,0.0048,9.1413,0.0219,0.2692,0.0000,0.0000,1.9343,0.0423,0.4849,0.1747,0.7755,0.0148,0.0000,48.0904,0.0004
1432,31.6756,6.0333,43.4066,10.5907,,true,5,0.008333,0.7436,0.0417,1.00,0.96,7.8536,22,1,339,376,8,270,370,0,15,15,8,0,64686,4271,15,40,1009528832,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,22,30,29,33,33,33,36,32,0,0,0.0012,0.0056,0.0717,0.0560,0.0092,0.7447,0.0160,10.5907,0.0365,0.7436,0.0000,0.0000,2.3919,0.0477,0.5506,0.2726,0.9088,0.0176,0.0000,44.8553,0.0007
1433,31.7135,6.0750,37.0803,11.1419,,true,5,0.008333,0.2711,0.0417,1.00,1.00,3.2672,22,1,348,376,7,277,377,0,15,15,8,0,65034,4278,7,35,1009532928,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,22,30,29,32,36,36,40,32,0,0,0.0004,0.0027,0.0985,0.0568,0.0130,0.2716,0.0076,11.1419,0.0576,0.2711,0.0000,0.0000,2.8408,0.0670,0.8465,0.2846,0.9846,0.0317,0.0000,50.8875,0.0005
1434,31.7470,6.1083,34.7415,10.0096,,true,4,0.008333,0.3224,0.0333,1.00,0.96,4.6753,22,1,354,376,0,281,381,0,15,15,7,0,65388,4278,0,0,1009532928,0.000000,0.000000,0.000000,0.00,2,1,2,7,13,25,21,20,22,29,33,32,36,36,39,36,0,0,0.0004,0.0023,0.1008,0.0639,0.0065,0.3229,0.0050,10.0096,0.0450,0.3224,0.0000,0.0000,1.6574,0.0284,0.4763,0.2042,0.6140,0.0128,0.0000,41.8262,0.0007
