t_s,altitude_m,relative_speed_mps,vertical_speed_mps,mach,aoa_deg,q_pa,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps,quat_x,quat_y,quat_z,quat_w,omega_x_rps,omega_y_rps,omega_z_rps,pitch_cmd,yaw_cmd,roll_cmd,throttle,engine,sas,rcs,force_x_n,force_y_n,force_z_n,moment_x_nm,moment_y_nm,moment_z_nm,accel_x_mps2,accel_y_mps2,accel_z_mps2
4.809561,592.716311,285.946284,43.871422,0.845656,1.775129,52126.044324,4822009011880.241211,247040.554609,3201750.183479,-4.112809,51413.196888,284.472853,0.064440321,-0.066009011,0.694147335,0.713897565,-0.000382340,-0.002640741,0.001843160,0.000000,0.000000,0.000000,1.000000,1,1,1,214531.373589,18677.239654,95774.157779,-501.573349,-7957.936085,-3675.999751,-1.606003,18.991115,8.034788
4.830305,593.628743,286.360898,44.026615,0.846760,1.760045,52259.303268,4822009011880.155273,248107.092960,3201756.087018,-4.140163,51413.592316,284.627388,0.064457362,-0.066033577,0.694159345,0.713882076,-0.000382374,-0.003214028,0.001754894,0.000000,0.000000,0.000000,1.000000,1,1,1,214429.772923,18337.870161,97778.838035,-440.310717,-9410.341822,-3196.567918,-1.574855,18.943391,8.227334
4.850841,594.535160,286.770958,44.181724,0.847842,1.745548,52389.937901,4822009011880.069336,249162.898062,3201761.934262,-4.166860,51413.983122,284.781844,0.064478582,-0.066062073,0.694170467,0.713866708,-0.000356073,-0.003864995,0.001723377,0.000000,0.000000,0.000000,1.000000,1,1,1,214343.795285,18115.774675,99968.443662,-409.501675,-10899.705785,-2896.011497,-1.555222,18.893980,8.438206
4.871000,595.428064,287.173146,44.335649,0.848893,1.731783,52517.010273,4822009011879.985352,250199.364697,3201767.677447,-4.192817,51414.366118,284.935126,0.064504252,-0.066094561,0.694180905,0.713851232,-0.000318560,-0.004581091,0.001727934,0.000000,0.000000,0.000000,1.000000,1,1,1,214288.943379,18070.337836,102589.696647,-413.618090,-12628.004002,-2823.153274,-1.553015,18.840061,8.691477
4.891021,596.317934,287.572249,44.490620,0.849912,1.718568,52640.230752,4822009011879.901367,251228.736810,3201773.384349,-4.218526,51414.745799,285.089457,0.064535060,-0.066131801,0.694190924,0.713835256,-0.000283161,-0.005382478,0.001745774,0.000000,0.000000,0.000000,1.000000,1,1,1,214306.996166,18295.059640,106372.760935,-463.536334,-15157.658040,-3060.956741,-1.577658,18.772669,9.058328
4.911646,597.237958,287.983108,44.653626,0.851545,1.705327,52839.778392,4822009011879.813477,252289.186881,3201779.266787,-4.245226,51415.136085,285.251802,0.064573095,-0.066176230,0.694200825,0.713818069,-0.000264061,-0.006363616,0.001750143,0.000000,0.000000,0.000000,1.000000,1,1,1,212778.495708,12554.133807,81582.314793,524.848816,5209.983636,3184.125947,-1.007862,19.056177,6.642904
4.931390,598.122181,288.375230,44.785418,0.852304,1.697320,52931.109861,4822009011879.729492,253304.317108,3201784.901290,-4.265124,51415.512324,285.382957,0.064609598,-0.066215724,0.694213260,0.713799010,0.000070282,-0.005469152,0.002253051,0.000000,0.000000,0.000000,1.000000,1,1,1,213925.715157,19924.689583,106595.392544,-879.147598,-15601.058882,-5246.587417,-1.740434,18.733036,9.077163
4.952297,599.060975,288.790946,44.950250,0.853948,1.684181,53132.379233,4822009011879.639648,254379.286570,3201790.870338,-4.293868,51415.907162,285.547115,0.064650335,-0.066260018,0.694226264,0.713778564,-0.000099392,-0.006487963,0.002042057,0.000000,0.000000,0.000000,1.000000,1,1,1,212328.401623,12506.983617,81023.382211,461.124945,5429.800737,2970.738471,-1.006152,19.020039,6.585252
4.972213,599.958840,289.185652,45.082050,0.854713,1.676487,53224.636763,4822009011879.553711,255403.311606,3201796.560008,-4.313907,51416.285972,285.678269,0.064688427,-0.066299708,0.694240700,0.713757386,0.000196949,-0.005547602,0.002515379,0.000000,0.000000,0.000000,1.000000,1,1,1,213485.779207,20623.927691,106262.908327,-1048.285530,-15590.239513,-6242.170806,-1.812099,18.695142,9.041496
4.992950,600.896075,289.597125,45.244584,0.855652,1.663795,53338.520760,4822009011879.463867,256469.510110,3201802.486352,-4.343152,51416.676808,285.840130,0.064729722,-0.066343625,0.694255115,0.713735541,-0.000044617,-0.006540865,0.002206092,0.000000,0.000000,0.000000,1.000000,1,1,1,213747.813469,20836.166252,114357.808186,-987.546399,-21300.147322,-6216.782527,-1.837172,18.572421,9.828790
5.016760,601.976602,290.069374,45.440112,0.856741,1.649166,53470.819757,4822009011879.360352,257693.748775,3201809.295447,-4.376998,51417.123905,286.034883,0.064785843,-0.066405865,0.694268143,0.713711988,-0.000254004,-0.008167212,0.001884232,0.000000,0.000000,0.000000,1.000000,1,1,1,213740.037563,18923.265420,118639.434820,-575.494324,-23380.953122,-3876.427480,-1.652828,18.486222,10.244411
5.038340,602.959912,290.496910,45.621316,0.859021,1.637036,53752.557243,4822009011879.265625,258803.338095,3201815.470789,-4.405651,51417.527979,286.215383,0.064847452,-0.066474573,0.694277363,0.713691027,-0.000263292,-0.009679336,0.001824687,0.000000,0.000000,0.000000,1.000000,1,1,1,211348.873305,12396.544990,79666.176314,562.126546,8863.579316,3266.467731,-1.001549,18.943023,6.447806
5.057780,603.849260,290.880386,45.747303,0.859182,1.633116,53769.744118,4822009011879.179688,259802.930392,3201821.037411,-4.425122,51417.896242,286.340732,0.064901774,-0.066532194,0.694288444,0.713669940,0.000089337,-0.008180971,0.002332669,0.000000,0.000000,0.000000,1.000000,1,1,1,213272.655871,20278.364342,118019.505078,-939.132000,-22879.519382,-5755.370623,-1.788644,18.450721,10.182542
5.079125,604.828354,291.302363,45.925511,0.860185,1.621366,53892.101988,4822009011879.084961,260900.429807,3201827.151860,-4.454941,51418.295077,286.518239,0.064963925,-0.066598383,0.694300257,0.713646619,-0.000096022,-0.009604541,0.002076495,0.000000,0.000000,0.000000,1.000000,1,1,1,213278.772090,19007.611295,121992.871984,-646.701059,-24789.624618,-4181.949749,-1.667017,18.372728,10.568924
