t_s,altitude_m,relative_speed_mps,vertical_speed_mps,mach,aoa_deg,q_pa,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps,quat_x,quat_y,quat_z,quat_w,omega_x_rps,omega_y_rps,omega_z_rps,pitch_cmd,yaw_cmd,roll_cmd,throttle,engine,sas,rcs,force_x_n,force_y_n,force_z_n,moment_x_nm,moment_y_nm,moment_z_nm,accel_x_mps2,accel_y_mps2,accel_z_mps2,control_mode,surface_pitch,surface_yaw,surface_roll,actuator_saturated,target_quat_x,target_quat_y,target_quat_z,target_quat_w
526.775000,107951.851081,4723.636482,490.407567,14.322840,43.501797,12169.740425,4822008964867.584961,27884882.847894,3295169.203691,-188.938974,55770.377897,-639.902501,0.216612436,-0.182189536,0.673381203,0.682966896,0.006136603,-0.501129700,0.008967222,1.000000,0.000000,0.000000,0.000000,1,1,1,-29606.953066,4080.552574,111964.629577,9.720902,90605.581212,-772.816254,-0.312024,-9.704987,3.272763,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.216612436,-0.182189536,0.673381203,0.682966896
526.783333,107955.938065,4723.551970,490.466055,14.322584,43.737799,12166.166398,4822008964866.010742,27885347.600369,3295163.871398,-188.941574,55770.297022,-639.875228,0.218010323,-0.183587329,0.672963494,0.682559395,0.006151296,-0.494563704,0.008932922,1.000000,0.000000,0.000000,0.000000,1,1,1,-29605.919761,4135.132376,112879.352318,11.676012,90932.842952,-774.045222,-0.314472,-9.785334,3.313618,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.218010323,-0.183587329,0.672963494,0.682559395
526.791667,107960.025539,4723.466738,490.524673,14.322326,43.970652,12162.589324,4822008964864.436523,27885812.352165,3295158.539334,-188.944195,55770.215477,-639.847614,0.219388888,-0.184965538,0.672548862,0.682154157,0.006166311,-0.487973993,0.008898356,1.000000,0.000000,0.000000,0.000000,1,1,1,-29601.500860,4189.842506,113786.123621,13.657691,91252.389468,-775.174087,-0.316948,-9.865028,3.353941,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.219388888,-0.184965538,0.672548862,0.682154157
526.800000,107964.113503,4723.380790,490.583420,14.322065,44.200346,12159.009236,4822008964862.862305,27886277.103275,3295153.207504,-188.946836,55770.133269,-639.819665,0.220748096,-0.186324122,0.672137444,0.681751316,0.006181655,-0.481361127,0.008863528,1.000000,0.000000,0.000000,0.000000,1,1,1,-29593.774901,4244.675365,114684.699077,15.665061,91564.314105,-776.205710,-0.319452,-9.944046,3.393727,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.220748096,-0.186324122,0.672137444,0.681751316
526.808333,107968.201956,4723.294134,490.642291,14.321802,44.426868,12155.426171,4822008964861.288086,27886741.853695,3295147.875909,-188.949498,55770.050402,-639.791384,0.222087917,-0.187663040,0.671729373,0.681351003,0.006197335,-0.474725659,0.008828444,1.000000,0.000000,0.000000,0.000000,1,1,1,-29582.823612,4299.623223,115574.836642,17.697214,91868.709708,-777.143034,-0.321983,-10.022365,3.432971,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.222087917,-0.187663040,0.671729373,0.681351003
526.816667,107972.290901,4723.206776,490.701284,14.321538,44.650210,12151.840163,4822008964859.713867,27887206.603419,3295142.544553,-188.952181,55769.966882,-639.762776,0.223408321,-0.188982257,0.671324783,0.680953350,0.006213359,-0.468068133,0.008793110,1.000000,0.000000,0.000000,0.000000,1,1,1,-29568.731744,4354.678214,116456.296717,19.753218,92165.668558,-777.989084,-0.324540,-10.099962,3.471671,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.223408321,-0.188982257,0.671324783,0.680953350
526.825000,107976.380339,4723.118722,490.760397,14.321271,44.870360,12148.251250,4822008964858.139648,27887671.352442,3295137.213437,-188.954886,55769.882716,-639.733845,0.224709278,-0.190281735,0.670923802,0.680558486,0.006229733,-0.461389089,0.008757530,1.000000,0.000000,0.000000,0.000000,1,1,1,-29551.586930,4409.832338,117328.842292,21.832117,92455.282368,-778.746968,-0.327124,-10.176814,3.509822,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.224709278,-0.190281735,0.670923802,0.680558486
526.833333,107980.470271,4723.029980,490.819627,14.321001,45.087309,12144.659469,4822008964856.565430,27888136.100758,3295131.882566,-188.957612,55769.797909,-639.704597,0.225990762,-0.191561440,0.670526562,0.680166538,0.006246464,-0.454689060,0.008721710,1.000000,0.000000,0.000000,0.000000,1,1,1,-29531.479518,4465.077468,118192.239046,23.932928,92737.642250,-779.419873,-0.329734,-10.252898,3.547420,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.225990762,-0.191561440,0.670526562,0.680166538
526.841667,107984.560697,4722.940557,490.878972,14.320730,45.301048,12141.064861,4822008964854.991211,27888600.848362,3295126.551940,-188.960360,55769.712468,-639.675035,0.227252748,-0.192821340,0.670133189,0.679777632,0.006263558,-0.447968569,0.008685654,1.000000,0.000000,0.000000,0.000000,1,1,1,-29508.502426,4520.405344,119046.255482,26.054644,93012.838711,-780.011069,-0.332369,-10.328194,3.584463,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.227252748,-0.192821340,0.670133189,0.679777632
526.850000,107988.651618,4722.850460,490.938428,14.320457,45.511565,12137.467464,4822008964853.416992,27889065.595248,3295121.221564,-188.963129,55769.626400,-639.645164,0.228495211,-0.194061403,0.669743807,0.679391892,0.006281021,-0.441228138,0.008649366,1.000000,0.000000,0.000000,0.000000,1,1,1,-29482.750972,4575.807576,119890.662984,28.196231,93280.961586,-780.523903,-0.335029,-10.402678,3.620945,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.228495211,-0.194061403,0.669743807,0.679391892
526.858333,107992.743037,4722.759697,490.997994,14.320182,45.718853,12133.867319,4822008964851.841797,27889530.341413,3295115.891439,-188.965921,55769.539711,-639.614990,0.229718129,-0.195281599,0.669358543,0.679009440,0.006298860,-0.434468278,0.008612851,1.000000,0.000000,0.000000,0.000000,1,1,1,-29454.322722,4631.275648,120725.235940,30.356635,93542.100032,-780.961801,-0.337714,-10.476331,3.656864,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.229718129,-0.195281599,0.669358543,0.679009440
526.866667,107996.834951,4722.668275,491.057666,14.319905,45.922902,12130.264470,4822008964850.266602,27889995.086849,3295110.561568,-188.968736,55769.452408,-639.584516,0.230921481,-0.196481900,0.668977516,0.678630397,0.006317079,-0.427689495,0.008576112,1.000000,0.000000,0.000000,0.000000,1,1,1,-29423.317337,4686.800919,121549.751864,32.534773,93796.342526,-781.328267,-0.340423,-10.549130,3.692215,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.230921481,-0.196481900,0.668977516,0.678630397
526.875000,108000.927365,4722.576202,491.117443,14.319626,46.123704,12126.658956,4822008964848.691406,27890459.831553,3295105.231953,-188.971573,55769.364498,-639.553747,0.232105247,-0.197662279,0.668600848,0.678254881,0.006335685,-0.420892290,0.008539153,1.000000,0.000000,0.000000,0.000000,1,1,1,-29389.836396,4742.374619,122363.991399,34.729544,94043.776766,-781.626881,-0.343155,-10.621056,3.726996,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.232105247,-0.197662279,0.668600848,0.678254881
526.883333,108005.020279,4722.483487,491.177321,14.319344,46.321250,12123.050822,4822008964847.116211,27890924.575520,3295099.902598,-188.974432,55769.275990,-639.522689,0.233269409,-0.198822711,0.668228657,0.677883009,0.006354683,-0.414077155,0.008501978,1.000000,0.000000,0.000000,0.000000,1,1,1,-29353.983264,4797.987858,123167.738503,36.939818,94284.489727,-781.861297,-0.345911,-10.692087,3.761203,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.233269409,-0.198822711,0.668228657,0.677883009
526.891667,108009.113692,4722.390137,491.237299,14.319061,46.515531,12119.440113,4822008964845.541016,27891389.318744,3295094.573503,-188.977315,55769.186889,-639.491346,0.234413949,-0.199963172,0.667861060,0.677514897,0.006374076,-0.407244578,0.008464589,1.000000,0.000000,0.000000,0.000000,1,1,1,-29315.862913,4853.631624,123960.780468,39.164445,94518.567582,-782.035243,-0.348690,-10.762204,3.794833,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.234413949,-0.199963172,0.667861060,0.677514897
526.900000,108013.207605,4722.296161,491.297373,14.318776,46.706540,12115.826874,4822008964843.965820,27891854.061221,3295089.244672,-188.980220,55769.097204,-639.459722,0.235538852,-0.201083637,0.667498171,0.677150657,0.006393871,-0.400395039,0.008426990,1.000000,0.000000,0.000000,0.000000,1,1,1,-29275.581775,4909.296784,124742.908008,41.402254,94746.095685,-782.152520,-0.351490,-10.831388,3.827882,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.235538852,-0.201083637,0.667498171,0.677150657
526.908333,108017.302021,4722.201568,491.357542,14.318490,46.894268,12112.211150,4822008964842.390625,27892318.802945,3295083.916107,-188.983150,55769.006942,-639.427823,0.236644102,-0.202184087,0.667140103,0.676790401,0.006414071,-0.393529012,0.008389183,1.000000,0.000000,0.000000,0.000000,1,1,1,-29233.247579,4964.974089,125513.915334,43.652049,94967.158549,-782.216998,-0.354312,-10.899619,3.860348,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.236644102,-0.202184087,0.667140103,0.676790401
526.916667,108021.396938,4722.106365,491.417803,14.318201,47.078709,12108.592988,4822008964840.815430,27892783.543913,3295078.587810,-188.986102,55768.916112,-639.395654,0.237729686,-0.203264501,0.666786967,0.676434239,0.006434680,-0.386646968,0.008351170,1.000000,0.000000,0.000000,0.000000,1,1,1,-29188.969199,5020.654169,126273.600216,45.912614,95181.839809,-782.232618,-0.357156,-10.966877,3.892226,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.237729686,-0.203264501,0.666786967,0.676434239
526.925000,108025.492358,4722.010563,491.478154,14.317910,47.259855,12104.972437,4822008964839.240234,27893248.284119,3295073.259783,-188.989078,55768.824722,-639.363218,0.238795593,-0.204324859,0.666438872,0.676082278,0.006455702,-0.379749367,0.008312954,1.000000,0.000000,0.000000,0.000000,1,1,1,-29142.856498,5076.327546,127021.764052,48.182712,95390.222206,-782.203386,-0.360020,-11.033146,3.923515,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.238795593,-0.204324859,0.666438872,0.676082278
526.933333,108029.588282,4721.914169,491.538591,14.317618,47.437698,12101.349544,4822008964837.665039,27893713.023559,3295067.932029,-188.992079,55768.732779,-639.330522,0.239841809,-0.205365143,0.666095925,0.675734625,0.006477140,-0.372836666,0.008274536,1.000000,0.000000,0.000000,0.000000,1,1,1,-29095.020171,5131.984624,127758.211923,50.461085,95592.387548,-782.133374,-0.362904,-11.098405,3.954210,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.239841809,-0.205365143,0.666095925,0.675734625
526.941667,108033.684710,4721.817194,491.599114,14.317324,47.612232,12097.724358,4822008964836.089844,27894177.762228,3295062.604549,-188.995103,55768.640292,-639.297571,0.240868325,-0.206385337,0.665758232,0.675391382,0.006498998,-0.365909317,0.008235917,1.000000,0.000000,0.000000,0.000000,1,1,1,-29045.571595,5187.615702,128482.752651,52.746457,95788.416694,-782.026719,-0.365807,-11.162638,3.984310,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.240868325,-0.206385337,0.665758232,0.675391382
526.950000,108037.781643,4721.719646,491.659719,14.317028,47.783450,12094.096929,4822008964834.514648,27894642.500122,3295057.277346,-188.998151,55768.547270,-639.264368,0.241875132,-0.207385425,0.665425896,0.675052652,0.006521279,-0.358967763,0.008197099,1.000000,0.000000,0.000000,0.000000,1,1,1,-28994.622676,5243.210968,129195.198849,55.037530,95978.389517,-781.887618,-0.368729,-11.225827,4.013811,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.241875132,-0.207385425,0.665425896,0.675052652
526.958333,108041.879081,4721.621536,491.720405,14.316731,47.951345,12090.467309,4822008964832.939453,27895107.237236,3295051.950422,-189.001224,55768.453721,-639.230920,0.242862220,-0.208365391,0.665099018,0.674718535,0.006543984,-0.352012443,0.008158082,1.000000,0.000000,0.000000,0.000000,1,1,1,-28942.285701,5298.760506,129895.366980,57.332989,96162.384891,-781.720327,-0.371670,-11.287955,4.042710,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.242862220,-0.208365391,0.665099018,0.674718535
526.966667,108045.977027,4721.522872,491.781169,14.316432,48.115911,12086.835547,4822008964831.364258,27895571.973567,3295046.623778,-189.004321,55768.359655,-639.197230,0.243829584,-0.209325223,0.664777698,0.674389129,0.006567115,-0.345043790,0.008118868,1.000000,0.000000,0.000000,0.000000,1,1,1,-28888.673182,5354.254298,130583.077365,59.631502,96340.480637,-781.529160,-0.374628,-11.349005,4.071005,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.243829584,-0.209325223,0.664777698,0.674389129
526.975000,108050.075479,4721.423664,491.842008,14.316131,48.277142,12083.201695,4822008964829.789062,27896036.709109,3295041.297417,-189.007443,55768.265080,-639.163305,0.244777215,-0.210264907,0.664462033,0.674064530,0.006590676,-0.338062233,0.008079455,1.000000,0.000000,0.000000,0.000000,1,1,1,-28833.897719,5409.682225,131258.154278,61.931717,96512.753535,-781.318485,-0.377604,-11.408961,4.098693,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.244777215,-0.210264907,0.664462033,0.674064530
526.983333,108054.174438,4721.323923,491.902921,14.315828,48.435032,12079.565808,4822008964828.213867,27896501.443859,3295035.971341,-189.010590,55768.170005,-639.129150,0.245705108,-0.211184432,0.664152118,0.673744833,0.006614667,-0.331068192,0.008039844,1.000000,0.000000,0.000000,0.000000,1,1,1,-28778.071851,5465.034072,131920.425957,64.232268,96679.279280,-781.092723,-0.380595,-11.467806,4.125772,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.245705108,-0.211184432,0.664152118,0.673744833
526.991667,108058.273906,4721.223658,491.963905,14.315524,48.589575,12075.927937,4822008964826.638672,27896966.177813,3295030.645551,-189.013761,55768.074440,-639.094768,0.246613259,-0.212083787,0.663848046,0.673430129,0.006639089,-0.324062085,0.008000035,1.000000,0.000000,0.000000,0.000000,1,1,1,-28721.307908,5520.299529,132569.724613,66.531772,96840.132436,-780.856345,-0.383603,-11.525526,4.152239,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.246613259,-0.212083787,0.663848046,0.673430129
527.000000,108062.373883,4721.122879,492.024958,14.315219,48.740766,12072.288136,4822008964825.063477,27897430.910966,3295025.320050,-189.016958,55767.978394,-639.060166,0.247501663,-0.212962961,0.663549910,0.673120509,0.006663943,-0.317044323,0.007960026,1.000000,0.000000,0.000000,0.000000,1,1,1,-28663.717878,5575.468197,133205.886517,68.828832,96995.386453,-780.613867,-0.386626,-11.582104,4.178091,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.247501663,-0.212962961,0.663549910,0.673120509
527.008333,108066.474368,4721.021598,492.086078,14.314912,48.888600,12068.646461,4822008964823.488281,27897895.643315,3295019.994838,-189.020180,55767.881877,-639.025349,0.248370318,-0.213821946,0.663257799,0.672816062,0.006689229,-0.310015310,0.007919817,1.000000,0.000000,0.000000,0.000000,1,1,1,-28605.413265,5630.529587,133828.751997,71.122036,97145.113620,-780.369852,-0.389663,-11.637526,4.203326,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.248370318,-0.213821946,0.663257799,0.672816062
527.016667,108070.575365,4720.919823,492.147263,14.314603,49.033070,12065.002965,4822008964821.913086,27898360.374856,3295014.669919,-189.023427,55767.784897,-638.990321,0.249219219,-0.214660734,0.662971799,0.672516872,0.006714948,-0.302975448,0.007879405,1.000000,0.000000,0.000000,0.000000,1,1,1,-28546.504948,5685.473126,134438.165443,73.409958,97289.385026,-780.128902,-0.392714,-11.691777,4.227943,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.249219219,-0.214660734,0.662971799,0.672516872
527.025000,108074.676871,4720.817567,492.208510,14.314293,49.174173,12061.357704,4822008964820.337891,27898825.105585,3295009.345293,-189.026700,55767.687466,-638.955088,0.250048366,-0.215479317,0.662691997,0.672223025,0.006741099,-0.295925132,0.007838789,1.000000,0.000000,0.000000,0.000000,1,1,1,-28487.103055,5740.288161,135033.975381,75.691161,97428.270571,-779.895658,-0.395778,-11.744844,4.251938,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.250048366,-0.215479317,0.662691997,0.672223025
527.033333,108078.778889,4720.714839,492.269818,14.313982,49.311903,12057.710736,4822008964818.762695,27899289.835498,3295004.020963,-189.029998,55767.589592,-638.919655,0.250857757,-0.216277687,0.662418475,0.671934603,0.006767682,-0.288864753,0.007797968,1.000000,0.000000,0.000000,0.000000,1,1,1,-28427.316826,5794.963961,135616.034460,77.964196,97561.838919,-779.674799,-0.398855,-11.796711,4.275310,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.250857757,-0.216277687,0.662418475,0.671934603
527.041667,108082.881416,4720.611650,492.331183,14.313669,49.446256,12054.062117,4822008964817.187500,27899754.564592,3294998.696929,-189.033322,55767.491286,-638.884028,0.251647392,-0.217055840,0.662151315,0.671651687,0.006794695,-0.281794695,0.007756937,1.000000,0.000000,0.000000,0.000000,1,1,1,-28367.254487,5849.489723,136184.199487,80.227604,97690.157492,-779.471033,-0.401944,-11.847367,4.298056,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.251647392,-0.217055840,0.662151315,0.671651687
527.050000,108086.984457,4720.508011,492.392606,14.313354,49.577227,12050.411903,4822008964815.612305,27900219.292863,3294993.373194,-189.036671,55767.392558,-638.848211,0.252417270,-0.217813770,0.661890596,0.671374353,0.006822138,-0.274715339,0.007715695,1.000000,0.000000,0.000000,0.000000,1,1,1,-28307.023115,5903.854572,136738.331407,82.479913,97813.292416,-779.289098,-0.405043,-11.896798,4.320175,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.252417270,-0.217813770,0.661890596,0.671374353
527.058333,108091.088010,4720.403934,492.454082,14.313039,49.704813,12046.760153,4822008964814.037109,27900684.020308,3294988.049759,-189.040047,55767.293418,-638.812209,0.253167393,-0.218551472,0.661636395,0.671102679,0.006850008,-0.267627061,0.007674237,1.000000,0.000000,0.000000,0.000000,1,1,1,-28246.728531,5958.047569,137278.295372,84.719648,97931.308544,-779.133758,-0.408153,-11.944990,4.341665,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.253167393,-0.218551472,0.661636395,0.671102679
527.066667,108095.192075,4720.299428,492.515610,14.312722,49.829009,12043.106925,4822008964812.461914,27901148.746924,3294982.726626,-189.043448,55767.193877,-638.776029,0.253897761,-0.219268943,0.661388787,0.670836739,0.006878303,-0.260530231,0.007632561,1.000000,0.000000,0.000000,0.000000,1,1,1,-28186.475163,6012.057714,137803.960722,86.945321,98044.269414,-779.009799,-0.411273,-11.991933,4.362524,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.253897761,-0.219268943,0.661388787,0.670836739
527.075000,108099.296653,4720.194507,492.577188,14.312404,49.949811,12039.452278,4822008964810.886719,27901613.472707,3294977.403795,-189.046875,55767.093944,-638.739674,0.254608376,-0.219966178,0.661147845,0.670576605,0.006907021,-0.253425216,0.007590662,1.000000,0.000000,0.000000,0.000000,1,1,1,-28126.365935,6065.873950,138315.200984,89.155441,98152.237217,-778.922025,-0.414402,-12.037614,4.382749,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.254608376,-0.219966178,0.661147845,0.670576605
527.083333,108103.401744,4720.089180,492.638814,14.312085,50.067216,12035.796271,4822008964809.311523,27902078.197654,3294972.081269,-189.050329,55766.993630,-638.703151,0.255299241,-0.220643176,0.660913639,0.670322346,0.006936159,-0.246312378,0.007548537,1.000000,0.000000,0.000000,0.000000,1,1,1,-28066.502151,6119.485167,138811.893897,91.348509,98255.272793,-778.875257,-0.417539,-12.082022,4.402340,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.255299241,-0.220643176,0.660913639,0.670322346
527.091667,108107.507350,4719.983459,492.700486,14.311764,50.181220,12032.138964,4822008964807.736328,27902542.921762,3294966.759048,-189.053808,55766.892947,-638.666465,0.255970357,-0.221299935,0.660686239,0.670074032,0.006965713,-0.239192074,0.007506179,1.000000,0.000000,0.000000,0.000000,1,1,1,-28006.983381,6172.880205,139293.921406,93.523023,98353.435605,-778.874325,-0.420683,-12.125145,4.421295,DIRECT / RAW,1.000000,0.000000,0.000000,0,0.255970357,-0.221299935,0.660686239,0.670074032
